# -*- tcl -*- bench/csv
1
453,Geo2Point* 2x 17 -10 -10,11.214
454,Geo2Point* 2x 17 -10 0,11.462
455,Geo2Point* 2x 17 -10 10,10.171
456,Geo2Point* 2x 17 0 -10,11.439
457,Geo2Point* 2x 17 0 0,11.746
458,Geo2Point* 2x 17 0 10,10.893
459,Geo2Point* 2x 17 10 -10,10.927
460,Geo2Point* 2x 17 10 0,10.494
461,Geo2Point* 2x 17 10 10,10.667
462,Geo2Point* 2x 18 -10 -10,10.812
463,Geo2Point* 2x 18 -10 0,9.641
464,Geo2Point* 2x 18 -10 10,10.095
465,Geo2Point* 2x 18 0 -10,11.827
466,Geo2Point* 2x 18 0 0,9.963
467,Geo2Point* 2x 18 0 10,9.881
468,Geo2Point* 2x 18 10 -10,10.37
469,Geo2Point* 2x 18 10 0,9.66
470,Geo2Point* 2x 18 10 10,10.285
471,Geo2Point* 5x 0 -10 -10,22.829
472,Geo2Point* 5x 0 -10 0,22.002
473,Geo2Point* 5x 0 -10 10,20.87
474,Geo2Point* 5x 0 0 -10,22.813
475,Geo2Point* 5x 0 0 0,22.792
476,Geo2Point* 5x 0 0 10,22.566
477,Geo2Point* 5x 0 10 -10,24.509
478,Geo2Point* 5x 0 10 0,23.249
479,Geo2Point* 5x 0 10 10,22.397
480,Geo2Point* 5x 1 -10 -10,21.428
481,Geo2Point* 5x 1 -10 0,22.7
482,Geo2Point* 5x 1 -10 10,21.236
483,Geo2Point* 5x 1 0 -10,22.294
484,Geo2Point* 5x 1 0 0,20.957
485,Geo2Point* 5x 1 0 10,21.858
486,Geo2Point* 5x 1 10 -10,21.252
487,Geo2Point* 5x 1 10 0,22.278
488,Geo2Point* 5x 1 10 10,22.096
489,Geo2Point* 5x 2 -10 -10,23.534
490,Geo2Point* 5x 2 -10 0,21.745
491,Geo2Point* 5x 2 -10 10,24.002
492,Geo2Point* 5x 2 0 -10,26.667
493,Geo2Point* 5x 2 0 0,21.313
494,Geo2Point* 5x 2 0 10,21.472
495,Geo2Point* 5x 2 10 -10,21.093
496,Geo2Point* 5x 2 10 0,26.249
497,Geo2Point* 5x 2 10 10,22.885
498,Geo2Point* 5x 3 -10 -10,24.366
499,Geo2Point* 5x 3 -10 0,23.294
500,Geo2Point* 5x 3 -10 10,22.922
501,Geo2Point* 5x 3 0 -10,21.987
